Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR9178458;07.06.19 15:51;02.06.19 15:51;31274973;9396841336;31274973;300;4152;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008963/SRR9178458;SRX5951145;HSD00-20a-281-S2C009-0200-170417;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861848;SAMN11874662;simple;408172;marine metagenome;HSD00-20a-281-S2C009-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;502A530A42481B83F322CD95E1176F53;D97C4027C20B0DA570343120D3913E78
SRR9178489;07.06.19 15:51;02.06.19 15:56;48981125;14723409370;48981125;300;6521;;https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/008963/SRR9178489;SRX5951114;HSD00-20a-281-S2C009-0225-170417;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861826;SAMN11874663;simple;408172;marine metagenome;HSD00-20a-281-S2C009-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;DBDF66250241384E7B3C794A4560F70B;59D9EBCCE064499CB6607E558190C256
SRR9178481;07.06.19 15:51;02.06.19 15:55;37382981;11205485868;37382981;299;4701;;https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/008963/SRR9178481;SRX5951122;HSD00-20a-282-S2C012-0500-170504;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861833;SAMN11874673;simple;408172;marine metagenome;HSD00-20a-282-S2C012-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;D3F0F30E5D756D5F95D4B0328A7B8784;B015AE5AC758D7E7CDA18C097944862F
SRR9178408;07.06.19 15:51;02.06.19 15:56;37622921;11289189608;37622921;300;4728;;https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/008963/SRR9178408;SRX5951195;HSD00-20a-282-S2C014-0175-170504;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861879;SAMN11874677;simple;408172;marine metagenome;HSD00-20a-282-S2C014-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;52FAD7D979414E42FB5A41150A79A718;50C501546B9C69E9C802DC7FB39384F1
SRR9178407;07.06.19 15:51;02.06.19 15:37;21315804;6387475708;21315804;299;2554;;https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/008963/SRR9178407;SRX5951196;HSD00-20a-283-S2C004-0005-170428;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861880;SAMN11874678;simple;408172;marine metagenome;HSD00-20a-283-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;94439AEB1982DCA51CDC3C44D7AD6E55;F0820128441F9CC20E386D981E8E3571
SRR9178411;07.06.19 15:51;02.06.19 15:40;28581570;8559818095;28581570;299;3410;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178411;SRX5951192;HSD00-20a-283-S2C004-0045-170428;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861876;SAMN11874680;simple;408172;marine metagenome;HSD00-20a-283-S2C004-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;EDB08B9B04E73CC2DA95D617398CA8BD;AC0EE0A142A2B4E1D0E0D53A9122E9DA
SRR9178488;07.06.19 15:51;02.06.19 15:48;28791859;8633267630;28791859;299;3419;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178488;SRX5951115;HSD00-20a-283-S2C007-0100-170428;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861827;SAMN11874682;simple;408172;marine metagenome;HSD00-20a-283-S2C007-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;4E958060E0C0AFCAFD4236C637F0C61B;252CC42158214404C100BBA7802D1A76
SRR9178461;07.06.19 15:51;02.06.19 15:44;25644709;7684201569;25644709;299;3072;;https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/008963/SRR9178461;SRX5951142;HSD00-20a-283-S2C007-0125-170428;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861845;SAMN11874683;simple;408172;marine metagenome;HSD00-20a-283-S2C007-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;6964A07B8D707A1E470F15552F953CF8;316489E3BC0E0CAD4C394A8740765B72
SRR9178500;07.06.19 15:51;02.06.19 15:52;22777497;6814942564;22777497;299;2737;;https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/008963/SRR9178500;SRX5951103;HSD00-20a-283-S2C007-0150-170428;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861820;SAMN11874684;simple;408172;marine metagenome;HSD00-20a-283-S2C007-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;35813B1811311909B50B831E7A9B9733;C1891C92582D75AA4AAB747BB6862837
SRR9178463;07.06.19 15:51;02.06.19 15:45;25279861;7579035399;25279861;299;3027;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178463;SRX5951140;HSD00-20a-283-S2C012-0500-170428;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861844;SAMN11874689;simple;408172;marine metagenome;HSD00-20a-283-S2C012-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;1A578A6286176DEEEB00A662FEA04B1A;94F153CEE9BBB7CDF984D5CCDD7E8E8C
SRR9178434;07.06.19 15:51;03.06.19 15:47;8208902;2479088404;8208902;302;1475;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178434;SRX5951169;HSD20-02a-267-S2C010-0075-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861596;SAMN11874693;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;59C63019AD58A36C26A54D64F19B71B8;2AAF7C05F660743B023591C78E3EB5CB
SRR9178420;07.06.19 15:51;03.06.19 16:31;15525624;4688738448;15525624;302;2785;;https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/008963/SRR9178420;SRX5951183;HSD20-02a-267-S2C010-0125-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861868;SAMN11874695;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;95414F96F24555410E751E86311DBDA1;C1EA0F7172BCB8259D734FCBC70422C8
SRR9178431;07.06.19 15:51;03.06.19 15:54;10067995;3040534490;10067995;302;1820;;https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/008963/SRR9178431;SRX5951172;HSD20-02a-268-S2C009-0150-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861864;SAMN11874709;simple;408172;marine metagenome;HSD20-02a-268-S2C009-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;E87D91002149C1DD2EC0F13B8544A795;803C10005D0407FA30AF76DC9366FA38
SRR9178448;07.06.19 15:51;03.06.19 16:27;14972145;4521587790;14972145;302;2688;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178448;SRX5951155;HSD20-02a-268-S2C009-0175-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861855;SAMN11874710;simple;408172;marine metagenome;HSD20-02a-268-S2C009-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;42F116C48D851BBBB183A2CECB16CE0F;7A8A163DB4344D75F70D57370ABB0DF1
SRR9178472;07.06.19 15:51;02.06.19 15:42;13700095;4113544177;13700095;300;1766;;https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/008963/SRR9178472;SRX5951131;HSD20-02a-270-S2C009-0100-161103;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861840;SAMN11874730;simple;408172;marine metagenome;HSD20-02a-270-S2C009-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;6A49496624037B16E7DA84C1F5F689A4;B3CAD7BEF8CC883173CE4BA7E20BC657
SRR9178412;07.06.19 15:51;02.06.19 15:36;13406071;4011292778;13406071;299;1699;;https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/008963/SRR9178412;SRX5951191;HSD20-02a-270-S2C009-0125-161103;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861875;SAMN11874731;simple;408172;marine metagenome;HSD20-02a-270-S2C009-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;7417E795A7410A7A9D415F1C2FE48A42;C35AA77DB8E30C21806D8B79A6213C2A
SRR9178432;07.06.19 15:51;02.06.19 15:39;16142243;4835017853;16142243;299;2006;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178432;SRX5951171;HSD20-02a-271-S2C004-0045-161130;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861577;SAMN11874737;simple;408172;marine metagenome;HSD20-02a-271-S2C004-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;28AAA55362107BA78E39037E00019646;8963FC408C9FB61F9A027660E4EBBC80
SRR9178453;07.06.19 15:51;02.06.19 15:35;13340221;4005739098;13340221;300;1660;;https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/008963/SRR9178453;SRX5951150;HSD20-02a-271-S2C007-0150-161130;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861785;SAMN11874741;simple;408172;marine metagenome;HSD20-02a-271-S2C007-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;7F5E3E4F4C3D2BF244C3DF1A3CC21412;885F746F0A68F64CEE1F361F17EF30BF
SRR9178422;07.06.19 15:51;02.06.19 15:27;835597;251185293;835597;300;78;;https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008963/SRR9178422;SRX5951181;HSD20-02a-271-S2C007-0175-161107;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861650;SAMN11874742;simple;408172;marine metagenome;HSD20-02a-271-S2C007-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;041BCBA6192E54DC55FC950AB2734B0F;AAE5C62BB6546611A35C3CF09506E150
SRR9178427;07.06.19 15:51;02.06.19 15:38;16662961;5005836636;16662961;300;2081;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178427;SRX5951176;HSD20-02a-271-S2C009-0200-161130;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861589;SAMN11874743;simple;408172;marine metagenome;HSD20-02a-271-S2C009-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;6B0EA77C9A7DDA806E13E3D3BC510C55;F5D6ADCC6F36C9F81643DA376FBFF006
SRR9178471;07.06.19 15:51;02.06.19 15:29;551700;165928776;551700;300;61;;https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/008963/SRR9178471;SRX5951132;HSD20-02a-271-S2C009-0250-161107;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861632;SAMN11874745;simple;408172;marine metagenome;HSD20-02a-271-S2C009-0250;;;;;;;no;;;;;SCOPE;SRA893074;;public;D5E6EE642F611F032F865DDA4EC00E25;B4DC3FB82F283BDC4B570CDFB2EC5C09
SRR9178468;07.06.19 15:51;02.06.19 15:34;10218509;3066496716;10218509;300;1277;;https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/008963/SRR9178468;SRX5951135;HSD20-02a-272-S2C005-0025-161130;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861702;SAMN11874748;simple;408172;marine metagenome;HSD20-02a-272-S2C005-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;D77114BBC20C9C324BA2A08F5B359017;A9FD635836DA23BA0C0D1B4E18A5D6B5
SRR9178466;07.06.19 15:51;02.06.19 15:29;909713;273987815;909713;301;70;;https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/008963/SRR9178466;SRX5951137;HSD20-02a-272-S2C005-0045-161107;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861711;SAMN11874749;simple;408172;marine metagenome;HSD20-02a-272-S2C005-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;C924596FC55F3B81EB328286E8D9E2B1;BA94B64725F0CDBFBD742C370172D449
SRR9178424;07.06.19 15:51;02.06.19 15:27;506048;152105307;506048;300;55;;https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/008963/SRR9178424;SRX5951179;HSD20-02a-272-S2C005-0075-161107;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861720;SAMN11874750;simple;408172;marine metagenome;HSD20-02a-272-S2C005-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;77FA0B9C46C51F230D15E62A73C02E5E;DA6D4AD18645E3F07079318095FD2A0C
SRR9178447;07.06.19 15:51;02.06.19 15:28;419795;126175603;419795;300;46;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178447;SRX5951156;HSD20-02a-272-S2C008-0100-161107;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861688;SAMN11874751;simple;408172;marine metagenome;HSD20-02a-272-S2C008-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;3E97A8DDA951E4E4F494A9C70E1B0795;D35F41720F6539E8D5193179FFEBB7E6
SRR9178433;07.06.19 15:51;02.06.19 15:27;440169;132345164;440169;300;45;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178433;SRX5951170;HSD20-02a-272-S2C008-0125-161107;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861717;SAMN11874752;simple;408172;marine metagenome;HSD20-02a-272-S2C008-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;58520BDD79BF38A981E8A811D377A928;C557EEA5D9365444933AB5FF837C427E
SRR9178429;07.06.19 15:51;02.06.19 15:27;452779;136143968;452779;300;45;;https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/008963/SRR9178429;SRX5951174;HSD20-02a-272-S2C010-0200-161107;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861715;SAMN11874755;simple;408172;marine metagenome;HSD20-02a-272-S2C010-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;B72DAADB9A5414C06CFB62CEAE85A0D6;2F939FBFB5FCA27C6A5ECDF57949B61A
SRR9178449;07.06.19 15:51;02.06.19 15:27;431302;129570259;431302;300;47;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178449;SRX5951154;HSD20-02a-272-S2C010-0225-161107;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861689;SAMN11874756;simple;408172;marine metagenome;HSD20-02a-272-S2C010-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;F98EA91C1FC4D2447F163506DDDEA1C3;E4DB44779058C0E8C0B0B6CC77A8D571
SRR9178413;07.06.19 15:51;02.06.19 15:32;9220022;2762346248;9220022;299;1116;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178413;SRX5951190;HSD20-02a-273-S2C005-0025-170209;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861874;SAMN11874760;simple;408172;marine metagenome;HSD20-02a-273-S2C005-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;AD3FA4BE3A2CC6F93C8A852E561ED7E8;DB60B80BE4A9660CFCC1F98D29136EAD
SRR9178423;07.06.19 15:51;02.06.19 15:37;17051931;5122622664;17051931;300;2034;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178423;SRX5951180;HSD20-02a-273-S2C008-0100-170209;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861866;SAMN11874763;simple;408172;marine metagenome;HSD20-02a-273-S2C008-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;967E196D8D43DD47C6BAF230DDDC9330;225297083FF3FC12F8ABAFDA4D4C8967
SRR9178415;07.06.19 15:51;02.06.19 15:34;11681886;3511030711;11681886;300;1427;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178415;SRX5951188;HSD20-02a-274-S2C008-0100-170209;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861872;SAMN11874775;simple;408172;marine metagenome;HSD20-02a-274-S2C008-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;DAB15E7E20D1EAA1699115CC7730F2C1;0ECDA62B984ADB765DD06850F45210C4
SRR9178421;07.06.19 15:51;02.06.19 15:37;14988867;4486530499;14988867;299;1842;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178421;SRX5951182;HSD20-02a-274-S2C010-0225-170209;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861867;SAMN11874779;simple;408172;marine metagenome;HSD20-02a-274-S2C010-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;FA0483F8EA12BFAD8CBF2FFEA9F2E948;222B5637878A166BE8246EC3163F24B1
SRR9178454;07.06.19 15:51;02.06.19 15:33;10733433;3224637973;10733433;300;1406;;https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/008963/SRR9178454;SRX5951149;HSD20-02a-275-S2C004-0005-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861851;SAMN11874783;simple;408172;marine metagenome;HSD20-02a-275-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;6CDE9662F7355620488E67C52E66A96A;22C1B5A40EB6FF1B3565119CB1D20A4D
SRR9178419;07.06.19 15:51;02.06.19 15:38;14568290;4381209674;14568290;300;1886;;https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/008963/SRR9178419;SRX5951184;HSD20-02a-275-S2C004-0075-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861869;SAMN11874786;simple;408172;marine metagenome;HSD20-02a-275-S2C004-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;0DF26D1A76D3002D050F36D78490845A;7320E5A019241297382AD2D6A2E91A79
SRR9178450;07.06.19 15:51;02.06.19 15:44;20433475;6143060811;20433475;300;2684;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178450;SRX5951153;HSD20-02a-275-S2C007-0175-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861854;SAMN11874790;simple;408172;marine metagenome;HSD20-02a-275-S2C007-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;32AEFC412206F097A98E195D2118FB1A;64633352A8B1614E6C4EB5B2F8C48296
SRR9178475;07.06.19 15:51;02.06.19 15:44;16832490;5063381072;16832490;300;2176;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178475;SRX5951128;HSD20-02a-277-S2C004-0075-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861837;SAMN11874798;simple;408172;marine metagenome;HSD20-02a-277-S2C004-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;A930B9591D82C4286ED266CDE4F615B7;6C404094429A79B8BCCBCC89F49F1568
SRR9178452;07.06.19 15:51;02.06.19 15:53;27689565;8305961339;27689565;299;3591;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178452;SRX5951151;HSD20-02a-277-S2C009-0225-170214;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861852;SAMN11874804;simple;408172;marine metagenome;HSD20-02a-277-S2C009-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;2C2BF2C56FEB27A102E095BBB6C1FDFA;53F2E663E5717B87C5F3C825C0F6EB37
SRR9178497;07.06.19 15:51;02.06.19 15:39;8523878;2537849686;8523878;297;1157;;https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/008963/SRR9178497;SRX5951106;HSD20-02a-278-S2C003-0005-170221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861605;SAMN11874807;simple;408172;marine metagenome;HSD20-02a-278-S2C003-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;FF6F5B9812D9DE81901ADAE203A8B073;CC7CAB942227F0F8D36FF581808D713B
SRR9178418;07.06.19 15:51;02.06.19 15:31;8986679;2695755028;8986679;299;1227;;https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/008963/SRR9178418;SRX5951185;HSD20-02a-278-S2C003-0025-170221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861716;SAMN11874808;simple;408172;marine metagenome;HSD20-02a-278-S2C003-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;0110A9D2252D1E96D924348A41978F98;DC8B607E7B71F2261BD668D114085519
SRR9178425;07.06.19 15:51;02.06.19 15:39;16888946;5074185957;16888946;300;2175;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178425;SRX5951178;HSD20-02a-278-S2C006-0125-170412;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861541;SAMN11874812;simple;408172;marine metagenome;HSD20-02a-278-S2C006-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;9E53834F010F4274E496B3E1946D3F1F;9F4E43DA79D419407D90D940F02267AE
SRR9178455;07.06.19 15:51;02.06.19 15:41;13366664;4008148397;13366664;299;1830;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178455;SRX5951148;HSD20-02a-278-S2C008-0200-170221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861652;SAMN11874815;simple;408172;marine metagenome;HSD20-02a-278-S2C008-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;7F93746A97869BF29BD24CEBEFCA1EF1;F494DD44E31430E544E3E9451FD01C0B
SRR9178496;07.06.19 15:51;02.06.19 15:41;17554037;5275796834;17554037;300;2277;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178496;SRX5951107;HSD20-02a-278-S2C011-0500-170412;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861646;SAMN11874818;simple;408172;marine metagenome;HSD20-02a-278-S2C011-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;6A7028475D27F051AFB3415F056AF496;C5DBCD8D6CF08B4CAA97A6A5AE71EDA2
SRR9178467;07.06.19 15:51;02.06.19 15:40;13794848;4133554539;13794848;299;1887;;https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/008963/SRR9178467;SRX5951136;HSD20-02a-279-S2C004-0025-170221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861561;SAMN11874820;simple;408172;marine metagenome;HSD20-02a-279-S2C004-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;2917285C2DAD79D565B700F20E5E9990;9BFC7334D0C916B032D57383F89177EC
SRR9178446;07.06.19 15:51;02.06.19 15:43;17367306;5218992865;17367306;300;2238;;https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/008963/SRR9178446;SRX5951157;HSD20-02a-279-S2C009-0200-170412;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861654;SAMN11874827;simple;408172;marine metagenome;HSD20-02a-279-S2C009-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;EB513AA0D665210EAC271ADFA28DBBAC;1D9727672586186D2DD8318D25DEE9D6
SRR9178428;07.06.19 15:51;02.06.19 15:38;15954374;4792575798;15954374;300;2113;;https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/008963/SRR9178428;SRX5951175;HSD20-02a-279-S2C009-0225-170412;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861749;SAMN11874828;simple;408172;marine metagenome;HSD20-02a-279-S2C009-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;DD1CF8E9F1E0970DBDB9FD520F465A0F;0F30F443CA175C24E26620CE8087B717
